prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?
5703,Building-level redundant electrical building feed is not in place.,25,Lacking vulnerability / resiliency / adequacy assessment,80,OFF66,557th Weather Wing,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5703,Building-level redundant electrical building feed is not in place.,10,Lacking or requires upgrades to centralized asset / system,75,OFF66,557th Weather Wing,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5704,Building-level power distribution circuitry is inadequate.,17,Asset is aged / lacking adequate performance,95,OFF35,55th Maintenance Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5704,Building-level power distribution circuitry is inadequate.,16,Lacking or no access to adequate building systems assets / systems,90,OFF35,55th Maintenance Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5704,Building-level power distribution circuitry is inadequate.,10,Lacking or requires upgrades to centralized asset / system,85,OFF35,55th Maintenance Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5704,Building-level power distribution circuitry is inadequate.,39,Lacking electrical transmission distribution/connection systems,80,OFF35,55th Maintenance Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5704,Building-level power distribution circuitry is inadequate.,25,Lacking vulnerability / resiliency / adequacy assessment,75,OFF35,55th Maintenance Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5705,Building-level power distribution circuitry is inadequate.,17,Asset is aged / lacking adequate performance,95,OFF44,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5705,Building-level power distribution circuitry is inadequate.,16,Lacking or no access to adequate building systems assets / systems,90,OFF44,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5705,Building-level power distribution circuitry is inadequate.,10,Lacking or requires upgrades to centralized asset / system,85,OFF44,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5705,Building-level power distribution circuitry is inadequate.,39,Lacking electrical transmission distribution/connection systems,80,OFF44,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5705,Building-level power distribution circuitry is inadequate.,25,Lacking vulnerability / resiliency / adequacy assessment,75,OFF44,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5706,Building-level graceful shutdown procedure is not fully in place.,23,Lacking or no access to adequate graceful shutdown procedure,95,OFF25,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5706,Building-level graceful shutdown procedure is not fully in place.,16,Lacking or no access to adequate building systems assets / systems,90,OFF25,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5706,Building-level graceful shutdown procedure is not fully in place.,5,Lacking building-level UPS,85,OFF25,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5706,Building-level graceful shutdown procedure is not fully in place.,6,Lacking UPS for critical equipment,85,OFF25,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5706,Building-level graceful shutdown procedure is not fully in place.,22,Lacking emergency operations protocol / logistics / alerts / comms,80,OFF25,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5707,"Building-level alternate power supply feed is needed. ",8,Lacking redundant electrical feed,95,OFF45,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5707,"Building-level alternate power supply feed is needed. ",39,Lacking electrical transmission distribution/connection systems,90,OFF45,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5707,"Building-level alternate power supply feed is needed. ",16,Lacking or no access to adequate building systems assets / systems,85,OFF45,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5707,"Building-level alternate power supply feed is needed. ",25,Lacking vulnerability / resiliency / adequacy assessment,80,OFF45,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5707,"Building-level alternate power supply feed is needed. ",1,Lacking backup power,75,OFF45,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5710,Backup power is in place for critical loads.,1,Lacking backup power,95,OFF58,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Not a Gap
5710,Backup power is in place for critical loads.,4,Generator requires adequate sizing / testing,90,OFF58,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Not a Gap
5710,Backup power is in place for critical loads.,14,Lacking adequate non-generator asset /system capacity,85,OFF58,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Not a Gap
5710,Backup power is in place for critical loads.,16,Lacking or no access to adequate building systems assets / systems,80,OFF58,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Not a Gap
5710,Backup power is in place for critical loads.,25,Lacking vulnerability / resiliency / adequacy assessment,75,OFF58,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Not a Gap
5715,B507 backup generator is degraded and needs to be replaced.,17,Asset is aged / lacking adequate performance,95,OFF47,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5715,B507 backup generator is degraded and needs to be replaced.,1,Lacking backup power,90,OFF47,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5715,B507 backup generator is degraded and needs to be replaced.,4,Generator requires adequate sizing / testing,85,OFF47,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5715,B507 backup generator is degraded and needs to be replaced.,20,Lacking or no access to parts / replacement assets,80,OFF47,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5715,B507 backup generator is degraded and needs to be replaced.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,75,OFF47,55th Communications Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5720,"B301D electrical circuits are not clearly defined throughout building. ",16,Lacking or no access to adequate building systems assets / systems,95,OFF24,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Opportunity
5720,"B301D electrical circuits are not clearly defined throughout building. ",39,Lacking electrical transmission distribution/connection systems,90,OFF24,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Opportunity
5720,"B301D electrical circuits are not clearly defined throughout building. ",62,Lacking adequate system documentation and as-built drawings,85,OFF24,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Opportunity
5720,"B301D electrical circuits are not clearly defined throughout building. ",25,Lacking vulnerability / resiliency / adequacy assessment,80,OFF24,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Opportunity
5720,"B301D electrical circuits are not clearly defined throughout building. ",10,Lacking or requires upgrades to centralized asset / system,75,OFF24,55th Operations Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Opportunity
5726,Aircraft 400-hertz (Hz) power supplies are outdated and temporarily in place.,17,Asset is aged / lacking adequate performance,95,OFF57,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5726,Aircraft 400-hertz (Hz) power supplies are outdated and temporarily in place.,10,Lacking or requires upgrades to centralized asset / system,90,OFF57,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5726,Aircraft 400-hertz (Hz) power supplies are outdated and temporarily in place.,16,Lacking or no access to adequate building systems assets / systems,85,OFF57,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5726,Aircraft 400-hertz (Hz) power supplies are outdated and temporarily in place.,20,Lacking or no access to parts / replacement assets,80,OFF57,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5726,Aircraft 400-hertz (Hz) power supplies are outdated and temporarily in place.,14,Lacking adequate non-generator asset /system capacity,75,OFF57,595th Command and Control Group,Mission,Power,OFFUTT AFB,SGBP,Resilience Gap
5737,Veterinary clinic refrigerators and operation room lack backup power,1,Lacking backup power,95,M8-G1,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5737,Veterinary clinic refrigerators and operation room lack backup power,6,Lacking UPS for critical equipment,90,M8-G1,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5737,Veterinary clinic refrigerators and operation room lack backup power,5,Lacking building-level UPS,85,M8-G1,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5737,Veterinary clinic refrigerators and operation room lack backup power,60,Insufficient on-site storage capacity for critical resources,80,M8-G1,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5737,Veterinary clinic refrigerators and operation room lack backup power,51,Lacking Redundant HVAC Systems for Critical Loads,75,M8-G1,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5738,Veterinary clinic lacks an alternate electrical feeder,8,Lacking redundant electrical feed,95,M8-G2,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5738,Veterinary clinic lacks an alternate electrical feeder,39,Lacking electrical transmission distribution/connection systems,90,M8-G2,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5738,Veterinary clinic lacks an alternate electrical feeder,25,Lacking vulnerability / resiliency / adequacy assessment,85,M8-G2,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5738,Veterinary clinic lacks an alternate electrical feeder,1,Lacking backup power,80,M8-G2,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5738,Veterinary clinic lacks an alternate electrical feeder,10,Lacking or requires upgrades to centralized asset / system,75,M8-G2,Medical Services Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5741,"UPS systems in the 25 FS facility are insufficient, trip during generator testing, and are overused.",5,Lacking building-level UPS,95,M1-G1,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5741,"UPS systems in the 25 FS facility are insufficient, trip during generator testing, and are overused.",6,Lacking UPS for critical equipment,95,M1-G1,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5741,"UPS systems in the 25 FS facility are insufficient, trip during generator testing, and are overused.",7,UPS system not sized properly to endure outage periods,90,M1-G1,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5741,"UPS systems in the 25 FS facility are insufficient, trip during generator testing, and are overused.",17,Asset is aged / lacking adequate performance,85,M1-G1,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5741,"UPS systems in the 25 FS facility are insufficient, trip during generator testing, and are overused.",19,Lacking or no access to preventative maintenance / personnel / training / protocol,80,M1-G1,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5742,UPS system at the control tower and DASR facility is inoperable due to UPS contracting issues.,17,Asset is aged / lacking adequate performance,95,M1-G2,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5742,UPS system at the control tower and DASR facility is inoperable due to UPS contracting issues.,5,Lacking building-level UPS,90,M1-G2,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5742,UPS system at the control tower and DASR facility is inoperable due to UPS contracting issues.,6,Lacking UPS for critical equipment,90,M1-G2,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5742,UPS system at the control tower and DASR facility is inoperable due to UPS contracting issues.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,85,M1-G2,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5742,UPS system at the control tower and DASR facility is inoperable due to UPS contracting issues.,29,Lacking or no access to adequate policy / legal /code documentation or requirements,80,M1-G2,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5743,UPS covering critical loads at the FMQ23 facility are limited.,6,Lacking UPS for critical equipment,95,M1-G3,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5743,UPS covering critical loads at the FMQ23 facility are limited.,5,Lacking building-level UPS,95,M1-G3,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5743,UPS covering critical loads at the FMQ23 facility are limited.,7,UPS system not sized properly to endure outage periods,90,M1-G3,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5743,UPS covering critical loads at the FMQ23 facility are limited.,14,Lacking adequate non-generator asset /system capacity,85,M1-G3,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5743,UPS covering critical loads at the FMQ23 facility are limited.,1,Lacking backup power,80,M1-G3,Operations Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5744,Transmission lines are mostly overhead and are thus susceptible to high winds and wildlife interference.,39,Lacking electrical transmission distribution/connection systems,95,G24,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5744,Transmission lines are mostly overhead and are thus susceptible to high winds and wildlife interference.,37,Lacking┬á or no access to┬á hardening / safety or security improvements,90,G24,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5744,Transmission lines are mostly overhead and are thus susceptible to high winds and wildlife interference.,9,Climate/weather/temperature conditions limit system capability,85,G24,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5744,Transmission lines are mostly overhead and are thus susceptible to high winds and wildlife interference.,17,Asset is aged / lacking adequate performance,80,G24,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5744,Transmission lines are mostly overhead and are thus susceptible to high winds and wildlife interference.,25,Lacking vulnerability / resiliency / adequacy assessment,75,G24,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5748,There are no microgrids at the installation to island the power supply from the utility power supply and allow independent operation.,33,Requires Microgrid solution,95,G22,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5748,There are no microgrids at the installation to island the power supply from the utility power supply and allow independent operation.,64,Lacking substation interconnection/backfeed capabilities,90,G22,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5748,There are no microgrids at the installation to island the power supply from the utility power supply and allow independent operation.,39,Lacking electrical transmission distribution/connection systems,85,G22,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5748,There are no microgrids at the installation to island the power supply from the utility power supply and allow independent operation.,1,Lacking backup power,80,G22,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5748,There are no microgrids at the installation to island the power supply from the utility power supply and allow independent operation.,10,Lacking or requires upgrades to centralized asset / system,75,G22,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Opportunity
5753,The primary 607 AOC facility has an inoperable UPS system.,5,Lacking building-level UPS,95,M4-G1,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5753,The primary 607 AOC facility has an inoperable UPS system.,6,Lacking UPS for critical equipment,95,M4-G1,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5753,The primary 607 AOC facility has an inoperable UPS system.,17,Asset is aged / lacking adequate performance,90,M4-G1,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5753,The primary 607 AOC facility has an inoperable UPS system.,7,UPS system not sized properly to endure outage periods,85,M4-G1,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5753,The primary 607 AOC facility has an inoperable UPS system.,19,Lacking or no access to preventative maintenance / personnel / training / protocol,80,M4-G1,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5754,The primary 607 AOC facility backup generator lacks an automatic transfer switch (ATS).,1,Lacking backup power,95,M4-G2,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5754,The primary 607 AOC facility backup generator lacks an automatic transfer switch (ATS).,47,"Requirements are inadequately manual, automated / modernized system is needed",90,M4-G2,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5754,The primary 607 AOC facility backup generator lacks an automatic transfer switch (ATS).,17,Asset is aged / lacking adequate performance,85,M4-G2,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5754,The primary 607 AOC facility backup generator lacks an automatic transfer switch (ATS).,16,Lacking or no access to adequate building systems assets / systems,80,M4-G2,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5754,The primary 607 AOC facility backup generator lacks an automatic transfer switch (ATS).,19,Lacking or no access to preventative maintenance / personnel / training / protocol,75,M4-G2,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5757,The new substation will be interconnected to the existing substations.,64,Lacking substation interconnection/backfeed capabilities,95,G23,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5757,The new substation will be interconnected to the existing substations.,39,Lacking electrical transmission distribution/connection systems,90,G23,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5757,The new substation will be interconnected to the existing substations.,8,Lacking redundant electrical feed,85,G23,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5757,The new substation will be interconnected to the existing substations.,71,Lacking advanced grid control/integration capabilities,80,G23,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5757,The new substation will be interconnected to the existing substations.,32,Lacking or no access to remote controls / operations,75,G23,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Not a Gap
5759,The mission set does not own portable backup power systems.,2,Lacking┬á access to┬áportable backup power,95,M7-G3,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5759,The mission set does not own portable backup power systems.,1,Lacking backup power,90,M7-G3,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5759,The mission set does not own portable backup power systems.,3,Lacking┬ágenerator quick-connect tie-in connection,85,M7-G3,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5759,The mission set does not own portable backup power systems.,60,Insufficient on-site storage capacity for critical resources,80,M7-G3,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5759,The mission set does not own portable backup power systems.,25,Lacking vulnerability / resiliency / adequacy assessment,75,M7-G3,7th Air Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Opportunity
5761,The Maintenance Bay lacks a Real Property Installed Equipment (RPIE) backup generator and is dependent on the availability of a portable generator from the 51 CES.,1,Lacking backup power,95,M5-G1,Aerial Reconnaissance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5761,The Maintenance Bay lacks a Real Property Installed Equipment (RPIE) backup generator and is dependent on the availability of a portable generator from the 51 CES.,4,Generator requires adequate sizing / testing,90,M5-G1,Aerial Reconnaissance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5761,The Maintenance Bay lacks a Real Property Installed Equipment (RPIE) backup generator and is dependent on the availability of a portable generator from the 51 CES.,2,Lacking┬á access to┬áportable backup power,85,M5-G1,Aerial Reconnaissance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5761,The Maintenance Bay lacks a Real Property Installed Equipment (RPIE) backup generator and is dependent on the availability of a portable generator from the 51 CES.,25,Lacking vulnerability / resiliency / adequacy assessment,80,M5-G1,Aerial Reconnaissance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5761,The Maintenance Bay lacks a Real Property Installed Equipment (RPIE) backup generator and is dependent on the availability of a portable generator from the 51 CES.,29,Lacking or no access to adequate policy / legal /code documentation or requirements,75,M5-G1,Aerial Reconnaissance Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5762,The main refueling station does not have a backup generator.,1,Lacking backup power,95,G1,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5762,The main refueling station does not have a backup generator.,4,Generator requires adequate sizing / testing,90,G1,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5762,The main refueling station does not have a backup generator.,14,Lacking adequate non-generator asset /system capacity,85,G1,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5762,The main refueling station does not have a backup generator.,60,Insufficient on-site storage capacity for critical resources,80,G1,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5762,The main refueling station does not have a backup generator.,12,Lacks adequate resupply/refueling protocol/logistics,75,G1,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5769,"The high-voltage transmission feeder is aged, overloaded, and located overhead. The electric shop does not have adequate parts to perform maintenance on the infrastructure.",17,Asset is aged / lacking adequate performance,95,G18,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5769,"The high-voltage transmission feeder is aged, overloaded, and located overhead. The electric shop does not have adequate parts to perform maintenance on the infrastructure.",39,Lacking electrical transmission distribution/connection systems,90,G18,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5769,"The high-voltage transmission feeder is aged, overloaded, and located overhead. The electric shop does not have adequate parts to perform maintenance on the infrastructure.",10,Lacking or requires upgrades to centralized asset / system,85,G18,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5769,"The high-voltage transmission feeder is aged, overloaded, and located overhead. The electric shop does not have adequate parts to perform maintenance on the infrastructure.",14,Lacking adequate non-generator asset /system capacity,80,G18,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5769,"The high-voltage transmission feeder is aged, overloaded, and located overhead. The electric shop does not have adequate parts to perform maintenance on the infrastructure.",20,Lacking or no access to parts / replacement assets,75,G18,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5771,The existing priority generator fueling plan is outdated and does not reflect new buildings that have come online since the last revision.,12,Lacks adequate resupply/refueling protocol/logistics,95,G2,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5771,The existing priority generator fueling plan is outdated and does not reflect new buildings that have come online since the last revision.,18,Lacking or no access to adequate energy management / protocol / personnel / training,90,G2,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5771,The existing priority generator fueling plan is outdated and does not reflect new buildings that have come online since the last revision.,22,Lacking emergency operations protocol / logistics / alerts / comms,85,G2,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5771,The existing priority generator fueling plan is outdated and does not reflect new buildings that have come online since the last revision.,25,Lacking vulnerability / resiliency / adequacy assessment,80,G2,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5771,The existing priority generator fueling plan is outdated and does not reflect new buildings that have come online since the last revision.,29,Lacking or no access to adequate policy / legal /code documentation or requirements,75,G2,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap
5772,"The distribution system has some tie-in connections between circuits, but the system is not fully looped.",39,Lacking electrical transmission distribution/connection systems,95,G19,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5772,"The distribution system has some tie-in connections between circuits, but the system is not fully looped.",64,Lacking substation interconnection/backfeed capabilities,90,G19,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5772,"The distribution system has some tie-in connections between circuits, but the system is not fully looped.",8,Lacking redundant electrical feed,85,G19,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5772,"The distribution system has some tie-in connections between circuits, but the system is not fully looped.",25,Lacking vulnerability / resiliency / adequacy assessment,80,G19,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5772,"The distribution system has some tie-in connections between circuits, but the system is not fully looped.",10,Lacking or requires upgrades to centralized asset / system,75,G19,_ALL INSTALLATION,Installation,Power Distribution,OSAN AB,SMYU,Resilience Gap
5777,The chiller at the primary 694 ISRG facility lacks an UPS system to support the data center.,5,Lacking building-level UPS,95,M3-G1,Intelligence Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5777,The chiller at the primary 694 ISRG facility lacks an UPS system to support the data center.,6,Lacking UPS for critical equipment,90,M3-G1,Intelligence Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5777,The chiller at the primary 694 ISRG facility lacks an UPS system to support the data center.,51,Lacking Redundant HVAC Systems for Critical Loads,85,M3-G1,Intelligence Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5777,The chiller at the primary 694 ISRG facility lacks an UPS system to support the data center.,1,Lacking backup power,80,M3-G1,Intelligence Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5777,The chiller at the primary 694 ISRG facility lacks an UPS system to support the data center.,14,Lacking adequate non-generator asset /system capacity,75,M3-G1,Intelligence Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5780,The 73 ISRS Det. 2 support facility lacks a large-scale UPS system. The UPS system in place at the facility is inoperable due to its age,5,Lacking building-level UPS,95,M9-G1,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5780,The 73 ISRS Det. 2 support facility lacks a large-scale UPS system. The UPS system in place at the facility is inoperable due to its age,6,Lacking UPS for critical equipment,90,M9-G1,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5780,The 73 ISRS Det. 2 support facility lacks a large-scale UPS system. The UPS system in place at the facility is inoperable due to its age,17,Asset is aged / lacking adequate performance,85,M9-G1,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5780,The 73 ISRS Det. 2 support facility lacks a large-scale UPS system. The UPS system in place at the facility is inoperable due to its age,7,UPS system not sized properly to endure outage periods,80,M9-G1,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5780,The 73 ISRS Det. 2 support facility lacks a large-scale UPS system. The UPS system in place at the facility is inoperable due to its age,19,Lacking or no access to preventative maintenance / personnel / training / protocol,75,M9-G1,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5781,The 73 ISRS Det. 2 support facility lacks a backup generator,1,Lacking backup power,95,M9-G2,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5781,The 73 ISRS Det. 2 support facility lacks a backup generator,4,Generator requires adequate sizing / testing,90,M9-G2,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5781,The 73 ISRS Det. 2 support facility lacks a backup generator,2,Lacking┬á access to┬áportable backup power,85,M9-G2,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5781,The 73 ISRS Det. 2 support facility lacks a backup generator,14,Lacking adequate non-generator asset /system capacity,80,M9-G2,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5781,The 73 ISRS Det. 2 support facility lacks a backup generator,25,Lacking vulnerability / resiliency / adequacy assessment,75,M9-G2,Space Force Mission Set,Mission,Power,OSAN AB,SMYU,Resilience Gap
5782,The 607 ASOG Vehicle Bay lacks backup power for the simulator.,1,Lacking backup power,95,M4-G3,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5782,The 607 ASOG Vehicle Bay lacks backup power for the simulator.,4,Generator requires adequate sizing / testing,90,M4-G3,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
5782,The 607 ASOG Vehicle Bay lacks backup power for the simulator.,14,Lacking adequate non-generator asset /system capacity,85,M4-G3,"Air Operations, C-2, Liaison Mission Set",Mission,Power,OSAN AB,SMYU,Resilience Gap
