prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
7018,Substation is located on base. There is concern that the substation is within the line of site from off base.,39.0,Lacking electrical transmission distribution/connection systems,75.0,G22,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Seymour Johnson,123,Adequate Electrical Transmission Condition (Installation Level),Installation,233.5654837282727,467.1309675733282,0.499999999875,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,63.75,404
7076,"Currently, there is no remote monitoring of substation.",32.0,Lacking or no access to remote controls / operations,95.0,G21,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,32,Lacking or no access to remote controls / operations,90.0,139.0,Installation-wide SCADA System (Wastewater),95.0,21.0,Water System Management & Monitoring,38333.3333,125000.0,Same logic as Gap 27/Strategy 143. Cost per building for non-potable cooling connection retrofit.,Seymour Johnson,139,Installation-wide SCADA System (Wastewater),Installation,359.9146062038242,479.8861414851274,0.7500000001875,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,90.25,405
7076,"Currently, there is no remote monitoring of substation.",32.0,Lacking or no access to remote controls / operations,95.0,G21,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,32,Lacking or no access to remote controls / operations,90.0,154.0,Installation-wide SCADA System (Water),95.0,21.0,Water System Management & Monitoring,38333.3333,125000.0,Same logic as Gap 27/30 for Strategy 143. Cost per building for non-potable cooling connection retrofit.,Seymour Johnson,154,Installation-wide SCADA System (Water),Installation,359.9146062038242,479.8861414851274,0.7500000001875,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,90.25,406
7077,"Currently no microgrid in place. However, the base would like to explore constructing a microgrid to supply the critical facilities near the flight line.",33.0,Requires Microgrid solution,95.0,G19,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Seymour Johnson,127,Installation Microgrid,Installation,299.50222314017384,299.50222314017384,1.0,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,95.0,407
7079,Circuits 1 and 2 are approximately 11 years old. Most of Circuit 3 is within 10 years. Circuits 4 and 5 are 15 to 20 years old. The rest are 20-plus years old.,17.0,Asset is aged / lacking adequate performance,95.0,G17,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",Seymour Johnson,123,Adequate Electrical Transmission Condition (Installation Level),Installation,233.5654837282727,467.1309675733282,0.499999999875,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,80.75,408
7079,Circuits 1 and 2 are approximately 11 years old. Most of Circuit 3 is within 10 years. Circuits 4 and 5 are 15 to 20 years old. The rest are 20-plus years old.,17.0,Asset is aged / lacking adequate performance,95.0,G17,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",Seymour Johnson,123,Adequate Electrical Transmission Condition (Installation Level),Installation,233.5654837282727,467.1309675733282,0.499999999875,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,80.75,409
7082,Base can loop some feeders. Have radial feeds to end of the flight line and some maintenance facilities.,39.0,Lacking electrical transmission distribution/connection systems,95.0,G18,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Seymour Johnson,123,Adequate Electrical Transmission Condition (Installation Level),Installation,233.5654837282727,467.1309675733282,0.499999999875,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,80.75,410
7082,Base can loop some feeders. Have radial feeds to end of the flight line and some maintenance facilities.,39.0,Lacking electrical transmission distribution/connection systems,95.0,G18,_ALL INSTALLATION,Installation,Power Distribution,SEYMOUR-JOHNSON AFB,VKAG,,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Seymour Johnson,123,Adequate Electrical Transmission Condition (Installation Level),Installation,233.5654837282727,467.1309675733282,0.499999999875,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,80.75,411
7102,"Anything for F-15E mission would have fueling priority over generators, as well as 4 SFS (e.g., gates).",21.0,Lacking adequate primary or backup supply procurement ,80.0,G1,_ALL INSTALLATION,Installation,Backup Power,SEYMOUR-JOHNSON AFB,VKAG,,21,Lacking adequate primary or backup supply procurement,85.0,95.0,Critical Spares and Obsolescence Prevention,85.0,11.0,Generator Reliability,70000.0,200000.0,Expanded critical spares inventory with focus on supply chain resilience. Includes parts forecasting and vendor management.,Seymour Johnson,95,Critical Spares and Obsolescence Prevention,Installation,186.66666666666663,311.1111111733333,0.59999999988,ACC,SEYMOUR JOHNSON AFB,258279.1296776,5043775.65758719,3253164.0,338,68.0,412
7116,Systems cannot be interconnected. ,63.0,Lacking integration between different control systems,95.0,SHAW3,_ALL INSTALLATION,Installation,Power,SHAW AFB,VLSB,Resilience Opportunity,63,Lacking integration between different control systems,90.0,154.0,Installation-wide SCADA System (Water),95.0,21.0,Water System Management & Monitoring,40000.0,133333.3333,"Allocated cost per building (~135) for participation in regional planning studies (consultant fees, modeling, meetings). Higher end reflects more intensive modeling/study efforts.",Shaw,154,Installation-wide SCADA System (Water),Installation,178.8858922912115,178.8858922912115,1.0,ACC,SHAW AFB,226401.809,6647642.92,3390372.28,302,90.25,413
7148,"Installation served by two separate electrical systems (east side and west side), with two service providers (Duke Energy and BREC). ",39.0,Lacking electrical transmission distribution/connection systems,95.0,SHAW1,_ALL INSTALLATION,Installation,Power,SHAW AFB,VLSB,Not A Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Shaw,123,Adequate Electrical Transmission Condition (Installation Level),Installation,574.3571945453068,957.2619911002971,0.59999999988,ACC,SHAW AFB,226401.809,6647642.92,3390372.28,302,80.75,414
7148,"Installation served by two separate electrical systems (east side and west side), with two service providers (Duke Energy and BREC). ",39.0,Lacking electrical transmission distribution/connection systems,95.0,SHAW1,_ALL INSTALLATION,Installation,Power,SHAW AFB,VLSB,Not A Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Shaw,123,Adequate Electrical Transmission Condition (Installation Level),Installation,574.3571945453068,957.2619911002971,0.59999999988,ACC,SHAW AFB,226401.809,6647642.92,3390372.28,302,80.75,415
7162,Each system currently served by a single electrical feed.,39.0,Lacking electrical transmission distribution/connection systems,90.0,SHAW2,_ALL INSTALLATION,Installation,Power,SHAW AFB,VLSB,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Shaw,123,Adequate Electrical Transmission Condition (Installation Level),Installation,574.3571945453068,957.2619911002971,0.59999999988,ACC,SHAW AFB,226401.809,6647642.92,3390372.28,302,76.5,416
7162,Each system currently served by a single electrical feed.,39.0,Lacking electrical transmission distribution/connection systems,90.0,SHAW2,_ALL INSTALLATION,Installation,Power,SHAW AFB,VLSB,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Shaw,123,Adequate Electrical Transmission Condition (Installation Level),Installation,574.3571945453068,957.2619911002971,0.59999999988,ACC,SHAW AFB,226401.809,6647642.92,3390372.28,302,76.5,417
7308,"There is adequate substation capacity for the delivery stations, but the electric shop has expressed interest in increasing delivery station capacities to accommodate future demand.",65.0,Lacking demand forecasting and resource planning capabilities,85.0,G16,_ALL INSTALLATION,Installation,Power Distribution,SPANGDAHLEM AB,VYHK,Resilience Opportunity,65,Lacking demand forecasting and resource planning capabilities,90.0,63.0,Energy Demand Management - Peaker Plant,95.0,10.0,Combustion Turbines (CT),500000.0,1200000.0,CT configured as a peaker plant with load forecasting and management systems. Includes advanced controls and grid integration.,Spangdahlem AB,63,Energy Demand Management - Peaker Plant,Installation,99.13739451101922,165.22899088474452,0.59999999988,USAFE,SPANGDAHLEM AB,359515.203056349,11071797.7604854,2786150.4,427,80.75,418
7360,Electrical distribution lines across the installation lack automatic sectionalizers and depend on manual switches and the utility provider to isolate faulted sections,39.0,Lacking electrical transmission distribution/connection systems,90.0,G17,_ALL INSTALLATION,Installation,Power Distribution,SPANGDAHLEM AB,VYHK,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Spangdahlem AB,131,Installation Substation Interconnect (Back feeding),Installation,56.24928666572528,56.24928666572528,1.0,USAFE,SPANGDAHLEM AB,359515.203056349,11071797.7604854,2786150.4,427,90.0,419
7361,"Electrical distribution across the installation is mostly sufficiently hardened. However, primary airfield cable lines require new trenching and replacement due to age.",39.0,Lacking electrical transmission distribution/connection systems,90.0,G18,_ALL INSTALLATION,Installation,Power Distribution,SPANGDAHLEM AB,VYHK,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,85.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,600000.0,1500000.0,"Implementation of backfeeding capability between installation substations. Includes switchgear, controls, and protection equipment.",Spangdahlem AB,131,Installation Substation Interconnect (Back feeding),Installation,56.24928666572528,56.24928666572528,1.0,USAFE,SPANGDAHLEM AB,359515.203056349,11071797.7604854,2786150.4,427,90.0,420
7366,Both main electrical feeds are fed from the substation in Beilingen in such a manner that any off-site disruption to the substation would disrupt power delivered to the installation. The emergency feed is fed from an alternate substation but cannot backfeed to the substation in Beilingen.,64.0,Lacking substation interconnection/backfeed capabilities,90.0,G20,_ALL INSTALLATION,Installation,Power Distribution,SPANGDAHLEM AB,VYHK,Resilience Gap,64,Lacking substation interconnection/backfeed capabilities,95.0,131.0,Installation Substation Interconnect (Backfeeding),100.0,7.0,Substations,625000.0,1550000.0,Implementation of backfeeding capability between installation substations. Includes specialized switchgear and controls.,Spangdahlem AB,131,Installation Substation Interconnect (Back feeding),Installation,56.24928666572528,56.24928666572528,1.0,USAFE,SPANGDAHLEM AB,359515.203056349,11071797.7604854,2786150.4,427,90.0,421
7370,A source of backup power could be provided by a connection to a microgrid with controls that automatically and efficiently optimize electrical consumption for asset protection and critical loads.,33.0,Requires Microgrid solution,95.0,G19,_ALL INSTALLATION,Installation,Power Distribution,SPANGDAHLEM AB,VYHK,Resilience Opportunity,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Spangdahlem AB,127,Installation Microgrid,Installation,107.874514244767,107.874514244767,1.0,USAFE,SPANGDAHLEM AB,359515.203056349,11071797.7604854,2786150.4,427,95.0,422
7381,"The peaking plant is past its useful life, and OG&E has committed to replacing the plant by 2025 but is evaluating options outside the installation.",17.0,Asset is aged / lacking adequate performance,95.0,TINK4,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,80.75,423
7381,"The peaking plant is past its useful life, and OG&E has committed to replacing the plant by 2025 but is evaluating options outside the installation.",17.0,Asset is aged / lacking adequate performance,95.0,TINK4,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,80.75,424
7384,"The current peaking plant capacity is not enough to meet all of the installationΓÇÖs critical demand, and its ability to meet the installationΓÇÖs power needs will continue to decrease as missions grow.",33.0,Requires Microgrid solution,75.0,TINK5,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Tinker,127,Installation Microgrid,Installation,525.559750840971,848.0743830025859,0.6197094988062721,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,75.0,425
7385,"The age of the electrical distribution causes system failures, and T-body connectors frequently malfunction.",17.0,Asset is aged / lacking adequate performance,95.0,TINK1,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,80.75,426
7385,"The age of the electrical distribution causes system failures, and T-body connectors frequently malfunction.",17.0,Asset is aged / lacking adequate performance,95.0,TINK1,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,80.75,427
7399,Overhead distribution lines are at risk of damage from high winds. The same applies to the transmission lines exterior to the installation serving the TAC area.,37.0,Lacking┬á or no access to┬á hardening / safety or security improvements,95.0,TINK2,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,37,Lacking or no access to hardening / safety or security improvements,95.0,156.0,Water Distribution Hardening Strategies,95.0,22.0,Water System Resilience Infrastructure,27833.3333,93333.3333,"Allocated cost per building (~135) for developing system-wide protocol, communication plan, potentially integrating alerts into existing systems. Primarily planning/admin cost.",Tinker,156,Water Distribution Hardening Strategies (Installation Level),Installation,160.64381289338843,160.64381289338843,1.0,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,90.25,428
7401,Over 50% of generators on the installation are loaded to 30% or less of their capacity. Many generators are not full-load or hard-drop tested.,17.0,Asset is aged / lacking adequate performance,85.0,TINK6,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,72.25,429
7401,Over 50% of generators on the installation are loaded to 30% or less of their capacity. Many generators are not full-load or hard-drop tested.,17.0,Asset is aged / lacking adequate performance,85.0,TINK6,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,72.25,430
7503,Backfeeding capabilities between the TAC substation and TAFBΓÇÖs electrical grid are constrained due to limited electrical capacity in the express feeder.,39.0,Lacking electrical transmission distribution/connection systems,90.0,TINK3,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,76.5,431
7503,Backfeeding capabilities between the TAC substation and TAFBΓÇÖs electrical grid are constrained due to limited electrical capacity in the express feeder.,39.0,Lacking electrical transmission distribution/connection systems,90.0,TINK3,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Tinker,123,Adequate Electrical Transmission Condition (Installation Level),Installation,368.33194464273106,491.10925940086406,0.7500000001875,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,76.5,432
7526,"There is no protection forthe 60-kV line that feeds Substations A, B,and C. The 60-kV line inside the base extends several miles to feed Substations B and C. It is exposed to vehicular damage, weather, animals, and other external objects that could cause faults to the line. If such events should occur within the base, this line would be tripped by protective relays and a circuit breaker at the Vaca-Dixon Substation. Such a case would result in a prolonged outage to the base and would require PG&E to restore power.",37.0,Lacking┬á or no access to┬á hardening / safety or security improvements,95.0,TRV20,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,37,Lacking or no access to hardening / safety or security improvements,95.0,156.0,Water Distribution Hardening Strategies,95.0,22.0,Water System Resilience Infrastructure,27833.3333,93333.3333,"Allocated cost per building (~135) for developing system-wide protocol, communication plan, potentially integrating alerts into existing systems. Primarily planning/admin cost.",Travis,156,Water Distribution Hardening Strategies (Installation Level),Installation,84.3233082706767,140.53884714590225,0.5999999998800001,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,90.25,433
7536,There are no remote operation capabilities from the CLP operations center for existing substations.,32.0,Lacking or no access to remote controls / operations,95.0,TRV23,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Opportunity,32,Lacking or no access to remote controls / operations,95.0,132.0,Remote Substation Controls / Operations,100.0,7.0,Substations,200000.0,500000.0,"Implementation of remote control systems for substations. Includes SCADA equipment, communications, and control hardware/software.",Travis,132,Remote Substation Controls / Operations (Installation Level),Installation,95.60377361548882,95.60377361548882,1.0,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,95.0,434
7539,"The legacy 4.16-kV system connected to Substation B is deficient and posesmajor safety and reliability challenges. Not having field loop and intertie capabilities on Feeders B3, B6, B17, B22, B24, BN8, BN2, C3, and H1/H2 results in reduced reliability to the facilities served from these feeders.",17.0,Asset is aged / lacking adequate performance,95.0,TRV18,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,80.75,435
7539,"The legacy 4.16-kV system connected to Substation B is deficient and posesmajor safety and reliability challenges. Not having field loop and intertie capabilities on Feeders B3, B6, B17, B22, B24, BN8, BN2, C3, and H1/H2 results in reduced reliability to the facilities served from these feeders.",17.0,Asset is aged / lacking adequate performance,95.0,TRV18,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,80.75,436
7565,Only one transmission line feeds the base.,39.0,Lacking electrical transmission distribution/connection systems,90.0,TRV22,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,76.5,437
7565,Only one transmission line feeds the base.,39.0,Lacking electrical transmission distribution/connection systems,90.0,TRV22,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,76.5,438
7572,Manual switching is time consuming. Switch 1A-24 is still inside aUG vault and poses some safety concerns for manual operations.,47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,TRV21,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Opportunity,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,139.0,Installation-wide SCADA System (Wastewater),100.0,21.0,Water System Management & Monitoring,38333.3333,125000.0,Same logic as Gap 63/Strategy 139. Higher range reflects complexity of integrating multiple disparate water-related controls at building level into new SCADA during retrofit.,Travis,139,Installation-wide SCADA System (Wastewater),Installation,143.40566042323323,143.40566042323323,1.0,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,95.0,439
7572,Manual switching is time consuming. Switch 1A-24 is still inside aUG vault and poses some safety concerns for manual operations.,47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,TRV21,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Opportunity,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,154.0,Installation-wide SCADA System (Water),100.0,21.0,Water System Management & Monitoring,38333.3333,125000.0,"Cost per building for installing submeters. Range increased for retrofit (cutting into existing pipes, potentially difficult locations) and integrating with central data collection/AMR system. Depends",Travis,154,Installation-wide SCADA System (Water),Installation,143.40566042323323,239.00943408652395,0.59999999988,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,95.0,440
7584,"In a short-circuit fault condition along the main feeder line, the feeder will trip at the substation and will remain out until operators can identify the faulted section, manually switch around to isolate the faulted section, and restore the feeder. In theworst-case scenario, this can take several hours to complete, causing an unnecessary outage to all thefacilities connected to that feeder.",40.0,Lacking electrical transmission distribution controls,95.0,TRV19,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,40,Lacking electrical transmission distribution controls,95.0,132.0,Remote Substation Controls / Operations,100.0,7.0,Substations,250000.0,600000.0,Implementation of distribution control systems for substations. Includes automation equipment and control hardware/software.,Travis,132,Remote Substation Controls / Operations (Installation Level),Installation,95.60377361548882,95.60377361548882,1.0,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,95.0,441
7598,"Each substation is aging and can be considered susceptible to minor or major disruptions due to breaker tripping or failure, or busway failure or disintegration. The legacy 4.16-kV distribution system isin need of replacementdue to age.",17.0,Asset is aged / lacking adequate performance,95.0,TRV16,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,400000.0,1000000.0,"Transmission system upgrades with power quality focus. Includes conditioning equipment, regulators, and monitoring.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,80.75,442
7598,"Each substation is aging and can be considered susceptible to minor or major disruptions due to breaker tripping or failure, or busway failure or disintegration. The legacy 4.16-kV distribution system isin need of replacementdue to age.",17.0,Asset is aged / lacking adequate performance,95.0,TRV16,_ALL INSTALLATION,Installation,Power Distribution,TRAVIS AFB,XDAT,Resilience Gap,17,Asset is aged / lacking adequate performance,85.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,600000.0,1500000.0,"Upgrades to aged transmission equipment serving building's substation. Includes conductors, structures, and termination equipment.",Travis,123,Adequate Electrical Transmission Condition (Installation Level),Installation,182.01235786602606,242.6831437606973,0.7500000001875,AMC,TRAVIS AFB,388112.406938489,12097679.3876227,6568111.0,364,80.75,443
