prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
3512,A dedicated circuit with only critical facilities and other loads can be connected to an installationΓÇÖs microgrid enabled by alternate energy generation and electrical energy storage.,33.0,Requires Microgrid solution,98.0,MDL21,_ALL INSTALLATION,Installation,Power Distribution,JOINT BASE MCGUIRE-DIX-LAKEHURST (JBMDL),PTFL,Not a gap,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",JBMDL,127,Installation Microgrid,Installation,214.77827446074124,214.77827446074124,1.0,AMC,JOINT BASE MCGUIRE-DIX-LAKEHURST (JBMDL),727135.937089461,13871686.76588,14435838.51,1133,98.0,131
3512,A dedicated circuit with only critical facilities and other loads can be connected to an installationΓÇÖs microgrid enabled by alternate energy generation and electrical energy storage.,33.0,Requires Microgrid solution,98.0,MDL21,_ALL INSTALLATION,Installation,Power Distribution,JOINT BASE MCGUIRE-DIX-LAKEHURST (JBMDL),PTFL,Not a gap,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",JBMDL,127,Installation Microgrid,Installation,214.77827446074124,214.77827446074124,1.0,ANG,JB MCGUIRE-DIX-LAKEHURST,52999.7763590455,1345521.39,14435838.51,1133,98.0,132
3586,"The new microgrid project will entail five backup generators with a total generation capacity of 10 megawatts (MW), owned by Kadena AB. The microgrid will be used solely for islanding operations during contingency situations or exercises. Kadena AB will gain ownership of the generator feeders.",33.0,Requires Microgrid solution,98.0,G25,_ALL INSTALLATION,Installation,Power Distribution,KADENA AB,LXEZ,Resilience Opportunity,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Kadena AB,127,Installation Microgrid,Installation,174.11802649300597,174.11802649300597,1.0,PACAF,KADENA AB,1029293.837762,58648615.3899,7082424.37,1703,98.0,133
3590,"The installation is anticipating a new microgrid project that will only power select circuits that support critical loads. In total, backup sources are slated to support approximately 10% of demand",33.0,Requires Microgrid solution,96.0,G23,_ALL INSTALLATION,Installation,Power Distribution,KADENA AB,LXEZ,Resilience Opportunity,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Kadena AB,127,Installation Microgrid,Installation,174.11802649300597,174.11802649300597,1.0,PACAF,KADENA AB,1029293.837762,58648615.3899,7082424.37,1703,96.0,134
7384,"The current peaking plant capacity is not enough to meet all of the installationΓÇÖs critical demand, and its ability to meet the installationΓÇÖs power needs will continue to decrease as missions grow.",33.0,Requires Microgrid solution,75.0,TINK5,_ALL INSTALLATION,Installation,Power,TINKER AFB,WWYK,Resilience Gap,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Tinker,127,Installation Microgrid,Installation,525.559750840971,848.0743830025859,0.6197094988062721,AFMC,TINKER AFB,2187040.664283,22293459.3446271,18147939.0,389,75.0,135
133,"There are no utility-scale renewable energy systems at Aviano AB. However, solar is a viable renewable resource. Because of high utility costs, there is interest in continued exploration of renewable energy opportunities, including solar carports and building-scale and off-base solar arrays.",34.0,Lacking access to alternate / renewable electrical power source,95.0,G33,_ALL INSTALLATION,Installation,Power Distribution,AVIANO AB,ASHE,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Aviano AB,79,Access to Alternate/Renewable Generation during an Outage,Installation,43.55357973591057,43.55357973591057,1.0,USAFE,AVIANO AB,278254.2399664,12121937.0157117,1470866.0,189,90.25,136
1454,Access to alternative/renewable energy is restricted due to contract with utility privatization provider.,34.0,Lacking access to alternate / renewable electrical power source,95.0,EGL6,_ALL INSTALLATION,Installation,Power,EGLIN AFB,FTFA,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Eglin,79,Access to Alternate/Renewable Generation during an Outage,Installation,135.2516639371727,180.33555187114638,0.7500000001875,AFMC,EGLIN AFB,1319786.98,22593423.96,11794556.43,1214,90.25,137
2520,"No microgrid is in place at the installation, although there were discussions during the ERRE regarding implementation of a microgrid at a building-scale or complex scale (a few buildings).",34.0,Lacking access to alternate / renewable electrical power source,90.0,G30,_ALL INSTALLATION,Installation,Power Distribution,HURLBURT AFB,FTEV,,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Hurlburt Field,79,Access to Alternate/Renewable Generation during an Outage,Installation,92.45351600589585,92.45351600589585,1.0,AFSOC,HURLBURT FIELD,488573.580684,11278575.78,4968013.0,395,85.5,138
2823,"Alternative/renewable energy sources are desired, but are not in place.",34.0,Lacking access to alternate / renewable electrical power source,98.0,JBA9,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",JB Andrews,79,Access to Alternate/Renewable Generation during an Outage,Installation,42.047781966004685,42.047781966004685,1.0,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,93.1,139
2823,"Alternative/renewable energy sources are desired, but are not in place.",34.0,Lacking access to alternate / renewable electrical power source,98.0,JBA9,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",JB Andrews,79,Access to Alternate/Renewable Generation during an Outage,Installation,42.047781966004685,42.047781966004685,1.0,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,93.1,140
6866,Centralized dual-fuel backup power. ,34.0,Lacking access to alternate / renewable electrical power source,90.0,SCH5,_ALL INSTALLATION,Installation,Power,SCHRIEVER SFB,GLEN,Not a gap,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Schriever,79,Access to Alternate/Renewable Generation during an Outage,Installation,85.68957100990028,85.68957100990028,1.0,SPOC,SCHRIEVER SFB,432297.628576145,8265389.32666161,2249100.0,133,85.5,141
6880,Alternative/renewable energy generation. ,34.0,Lacking access to alternate / renewable electrical power source,95.0,SCH4,_ALL INSTALLATION,Installation,Power,SCHRIEVER SFB,GLEN,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Schriever,79,Access to Alternate/Renewable Generation during an Outage,Installation,85.68957100990028,85.68957100990028,1.0,SPOC,SCHRIEVER SFB,432297.628576145,8265389.32666161,2249100.0,133,90.25,142
6960,Alternative/Renewable Energy Generation (offsite),34.0,Lacking access to alternate / renewable electrical power source,95.0,SCT2,_ALL INSTALLATION,Installation,Power,SCOTT AFB,VDYD,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Scott,79,Access to Alternate/Renewable Generation during an Outage,Installation,63.96617216521986,63.96617216521986,1.0,AMC,SCOTT AFB,485301.5213,10932674.8,5943944.45,295,90.25,143
6960,Alternative/Renewable Energy Generation (offsite),34.0,Lacking access to alternate / renewable electrical power source,95.0,SCT2,_ALL INSTALLATION,Installation,Power,SCOTT AFB,VDYD,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Scott,79,Access to Alternate/Renewable Generation during an Outage,Installation,63.96617216521986,63.96617216521986,1.0,ANG,SCOTT AFB (ANG),22786.4287695262,398213.069026754,5943944.45,295,90.25,144
6961,Alternative/Renewable Energy Generation (installation),34.0,Lacking access to alternate / renewable electrical power source,95.0,SCT3,_ALL INSTALLATION,Installation,Power,SCOTT AFB,VDYD,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Scott,79,Access to Alternate/Renewable Generation during an Outage,Installation,63.96617216521986,63.96617216521986,1.0,AMC,SCOTT AFB,485301.5213,10932674.8,5943944.45,295,90.25,145
6961,Alternative/Renewable Energy Generation (installation),34.0,Lacking access to alternate / renewable electrical power source,95.0,SCT3,_ALL INSTALLATION,Installation,Power,SCOTT AFB,VDYD,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Scott,79,Access to Alternate/Renewable Generation during an Outage,Installation,63.96617216521986,63.96617216521986,1.0,ANG,SCOTT AFB (ANG),22786.4287695262,398213.069026754,5943944.45,295,90.25,146
6965,Access to Alternative/Renewable Energy Generation,34.0,Lacking access to alternate / renewable electrical power source,95.0,SCT1,_ALL INSTALLATION,Installation,Power,SCOTT AFB,VDYD,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Scott,79,Access to Alternate/Renewable Generation during an Outage,Installation,63.96617216521986,63.96617216521986,1.0,AMC,SCOTT AFB,485301.5213,10932674.8,5943944.45,295,90.25,147
6965,Access to Alternative/Renewable Energy Generation,34.0,Lacking access to alternate / renewable electrical power source,95.0,SCT1,_ALL INSTALLATION,Installation,Power,SCOTT AFB,VDYD,Resilience Opportunity,34,Lacking access to alternate / renewable electrical power source,95.0,79.0,Access to Alternate/Renewable Generation during an Outage,95.0,12.0,Microgrid,350000.0,900000.0,"Integration of renewable generation with islanding capabilities within microgrid framework. Includes generation equipment, storage, and controls.",Scott,79,Access to Alternate/Renewable Generation during an Outage,Installation,63.96617216521986,63.96617216521986,1.0,ANG,SCOTT AFB (ANG),22786.4287695262,398213.069026754,5943944.45,295,90.25,148
2944,Cybersecurity authorization protocols require development.,28.0,Lacking or no access to adequate cybersecurity system / protocol,96.0,JBA11,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,28,Lacking or no access to adequate cybersecurity system / protocol,90.0,48.0,Isolated Communications Strands / Zones,80.0,12.0,Microgrid,150000.0,350000.0,"Network segmentation and isolation for microgrid systems. Includes firewalls, secure gateways, monitoring, and physical isolation where needed.",JB Andrews,48,Isolated Communications Strands / Zones,Installation,45.20288772715957,45.20288772715957,1.0,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,76.8,149
2944,Cybersecurity authorization protocols require development.,28.0,Lacking or no access to adequate cybersecurity system / protocol,96.0,JBA11,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Opportunity,28,Lacking or no access to adequate cybersecurity system / protocol,90.0,48.0,Isolated Communications Strands / Zones,80.0,12.0,Microgrid,150000.0,350000.0,"Network segmentation and isolation for microgrid systems. Includes firewalls, secure gateways, monitoring, and physical isolation where needed.",JB Andrews,48,Isolated Communications Strands / Zones,Installation,45.20288772715957,45.20288772715957,1.0,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,76.8,150
143,The backup generator refueling logistics plan is in place but has not been exercised recently.,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,75.0,G1,_ALL INSTALLATION,Installation,Backup Power,AVIANO AB,ASHE,Not a Gap,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",Aviano AB,47,Energy Management and Control Systems (EMCS) (Building Level),Building,515.6600366887837,544.7226693741952,0.9466469190298247,USAFE,AVIANO AB,278254.2399664,12121937.0157117,1470866.0,189,63.75,151
581,"The installationΓÇÖs Contingency Response Plan (CRP) (CAFB, 2016) includes a priority list for generator refueling. The priority list includes generators on CAFB and MAFR, but MAFR personnel believe the generator supporting the Range Control Tower is underprioritized for emergency response",18.0,Lacking or no access to adequate energy management / protocol / personnel / training,85.0,G2,_ALL INSTALLATION,Installation,Backup Power,CANNON AFB,CZQZ,,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",Cannon,47,Energy Management and Control Systems (EMCS) (Building Level),Building,124.07963579497805,194.35362129743407,0.6384220420832272,AFSOC,CANNON AFB,347992.03772664,3602533.19852081,3391704.0,267,72.25,152
4102,U.K. Power Networks cannot access intake substation without base escort.,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,82.0,I-G14,_ALL INSTALLATION,Installation,Power Distribution,LAKENHEATH-FELTWELL,MSET,Resilience Opportunity,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",RAF Lakenheath,47,Energy Management and Control Systems (EMCS) (Building Level),Building,450.5214921801994,701.7705122050884,0.6419783737629277,USAFE,RAF LAKENHEATH,499832.235785,21212187.0526718,5055359.0,901,69.7,153
4122,Refueling plan is in place but needs to be reviewed and updated,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,78.0,I-G1,_ALL INSTALLATION,Installation,Backup Power,LAKENHEATH-FELTWELL,MSET,Resilience Opportunity,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",RAF Lakenheath,47,Energy Management and Control Systems (EMCS) (Building Level),Building,450.5214921801994,701.7705122050884,0.6419783737629277,USAFE,RAF LAKENHEATH,499832.235785,21212187.0526718,5055359.0,901,66.3,154
4103,There is no remote monitoring/control for RAFL substation.,32.0,Lacking or no access to remote controls / operations,98.0,I-G13,_ALL INSTALLATION,Installation,Power Distribution,LAKENHEATH-FELTWELL,MSET,Resilience Opportunity,32,Lacking or no access to remote controls / operations,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,175000.0,450000.0,"EMCS with secure remote access capabilities for microgrid operations. Includes secure communications, authentication, and control interfaces.",RAF Lakenheath,47,Energy Management and Control Systems (EMCS) (Building Level),Building,450.5214921801994,701.7705122050884,0.6419783737629277,USAFE,RAF LAKENHEATH,499832.235785,21212187.0526718,5055359.0,901,83.3,155
4494,Generators for critical facilities rely on external contractors for refuelling,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,75.0,MAC3,_ALL INSTALLATION,Installation,Power,MACDILL AFB,NVZR,Resilience Gap,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",MacDill FL,47,Energy Management and Control Systems (EMCS) (Building Level),Building,223.78328807208118,354.45575970924045,0.6313433536970884,AMC,MACDILL AFB,550345.333418841,12332633.0643854,5655065.5,292,63.75,156
5056,"Only two diesel trucks are available which are shared between Power Pro, HVAC, and POL; therefore, there could be a capacity/time issue.",18.0,Lacking or no access to adequate energy management / protocol / personnel / training,75.0,I-G4,_ALL INSTALLATION,Installation,Backup Power,Misawa AB,QKKA,Resilience Opportunity,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",Misawa,47,Energy Management and Control Systems (EMCS) (Building Level),Building,186.82718365645195,293.58557429059204,0.6363636364214876,PACAF,MISAWA AB,1160951.135891,36723320.4859608,811181.0,283,63.75,157
5666,"Portable generators are assigned to gates, but it was noted that these locations may not take priority based on other needs.",18.0,Lacking or no access to adequate energy management / protocol / personnel / training,80.0,OFF1,_ALL INSTALLATION,Installation,Backup Power,OFFUTT AFB,SGBP,Not a Gap,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",Offutt,47,Energy Management and Control Systems (EMCS) (Building Level),Building,338.6374612382677,549.4691486449165,0.616299317392805,ACC,OFFUTT AFB,771497.231,6655520.59,6663447.0,173,68.0,158
5771,The existing priority generator fueling plan is outdated and does not reflect new buildings that have come online since the last revision.,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,G2,_ALL INSTALLATION,Installation,Backup Power,OSAN AB,SMYU,Resilience Gap,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",Osan Air Base,47,Energy Management and Control Systems (EMCS) (Building Level),Building,260.3873743214653,424.6086390557855,0.6132408772946689,PACAF,OSAN AB,534874.0259866,15029488.7779641,7320631.0,713,76.5,159
5902,Security assets do not have backup power,16.0,Lacking or no access to adequate building systems assets / systems,75.0,PAT4,_ALL INSTALLATION,Installation,Power,PATRICK SFB,SXHT,Resilience Gap,16,Lacking or no access to adequate building systems assets / systems,85.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,125000.0,350000.0,"Building-level energy management systems that integrate with microgrid. Includes controllers, sensors, software, and integration with existing systems.",Patrick,47,Energy Management and Control Systems (EMCS) (Building Level),Building,135.67257189048104,240.89630698990499,0.5631990526785724,SSC,PATRICK SFB,690133.862066666,16206518.67,7470860.0,889,63.75,160
5904,Power spikes can affect sensitive electronics without UPS,16.0,Lacking or no access to adequate building systems assets / systems,75.0,PAT2,_ALL INSTALLATION,Installation,Power,PATRICK SFB,SXHT,Resilience Gap,16,Lacking or no access to adequate building systems assets / systems,85.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,125000.0,350000.0,"Building-level energy management systems that integrate with microgrid. Includes controllers, sensors, software, and integration with existing systems.",Patrick,47,Energy Management and Control Systems (EMCS) (Building Level),Building,135.67257189048104,240.89630698990499,0.5631990526785724,SSC,PATRICK SFB,690133.862066666,16206518.67,7470860.0,889,63.75,161
5936,Substation hardening.  (Minor),16.0,Lacking or no access to adequate building systems assets / systems,75.0,PET6,_ALL INSTALLATION,Installation,Power,PETERSON SFB,TDKA,Resilience Opportunity,16,Lacking or no access to adequate building systems assets / systems,85.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,125000.0,350000.0,"Building-level energy management systems that integrate with microgrid. Includes controllers, sensors, software, and integration with existing systems.",Peterson,47,Energy Management and Control Systems (EMCS) (Building Level),Building,134.35666529969012,254.40554516780648,0.5281200345341064,SPOC,PETERSON SFB,1231514.48179127,31116650.0580566,6053138.0,397,63.75,162
5938,Submetering on power systems (Minor),16.0,Lacking or no access to adequate building systems assets / systems,90.0,PET7,_ALL INSTALLATION,Installation,Power,PETERSON SFB,TDKA,Resilience Opportunity,16,Lacking or no access to adequate building systems assets / systems,85.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,125000.0,350000.0,"Building-level energy management systems that integrate with microgrid. Includes controllers, sensors, software, and integration with existing systems.",Peterson,47,Energy Management and Control Systems (EMCS) (Building Level),Building,134.35666529969012,254.40554516780648,0.5281200345341064,SPOC,PETERSON SFB,1231514.48179127,31116650.0580566,6053138.0,397,76.5,163
5996,Energy retrofit projects. (Minor),16.0,Lacking or no access to adequate building systems assets / systems,85.0,PET8,_ALL INSTALLATION,Installation,Power,PETERSON SFB,TDKA,Conservation Opportunity,16,Lacking or no access to adequate building systems assets / systems,85.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,125000.0,350000.0,"Building-level energy management systems that integrate with microgrid. Includes controllers, sensors, software, and integration with existing systems.",Peterson,47,Energy Management and Control Systems (EMCS) (Building Level),Building,134.35666529969012,254.40554516780648,0.5281200345341064,SPOC,PETERSON SFB,1231514.48179127,31116650.0580566,6053138.0,397,72.25,164
7993,Metering gaps limit ability to monitor and forecast electricity and natural gas consumption and demand across installation,18.0,Lacking or no access to adequate energy management / protocol / personnel / training,80.0,WP7,_ALL INSTALLATION,Installation,Power,WRIGHT-PATTERSON AFB,ZHTV,Resilience Opportunity,18,Lacking or no access to adequate energy management / protocol / personnel / training,90.0,47.0,Energy Management and Control Systems (EMCS),85.0,12.0,Microgrid,150000.0,400000.0,"Comprehensive EMCS with additional focus on protocols and training. Includes hardware, software, documentation, and staff training programs.",Wright Patterson,47,Energy Management and Control Systems (EMCS) (Building Level),Building,235.9785209562758,341.87143619694035,0.6902551543391788,AFMC,WRIGHT PATTERSON AFB,2594045.58262434,34414989.676644,16551138.02,595,68.0,165
31,"The installation has a 1970s-era, air-insulated switching station, and the equipment needs to be upgraded because parts are becoming more difficult to find. There is one transmission line coming in overhead to the baseΓÇÖs substation. The poles for the line along the mile between where it enters the substation and the city's radio loop are aged and in need of replacement by WFEC.",39.0,Lacking electrical transmission distribution/connection systems,85.0,G21,_ALL INSTALLATION,Installation,Power Distribution,ALTUS AFB,AGGN,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Altus Air Force Base,112,Alternate Supply Paths (Power) (Building Level),Building,4.901960784313724,7.352941174019607,0.6666666668888888,AETC,ALTUS AFB,259082.315328877,3602602.98366349,2266885.21,161,72.25,166
44,"Most overhead equipment and all distribution lines have been relocated underground. However, the switching station near the front gate remains a vulnerability for the base. During the last two ice storms, aboveground switches have frozen and stuck. Conductors that are too close together are the cause of occasional shorts from animal intrusion. The switching station has been the largest cause of outages since the overhead equipment was relocated underground.",39.0,Lacking electrical transmission distribution/connection systems,80.0,G23,_ALL INSTALLATION,Installation,Power Distribution,ALTUS AFB,AGGN,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Altus Air Force Base,112,Alternate Supply Paths (Power) (Building Level),Building,4.901960784313724,7.352941174019607,0.6666666668888888,AETC,ALTUS AFB,259082.315328877,3602602.98366349,2266885.21,161,68.0,167
165,"Area F experiences several localized MV power outages due to bad relays and splices in MV cables in manholes between substations. This happens mostly during rain events, causing building outages and issues with HVAC system restarts.",39.0,Lacking electrical transmission distribution/connection systems,90.0,G30,_ALL INSTALLATION,Installation,Power Distribution,AVIANO AB,ASHE,Conservation Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Aviano AB,112,Alternate Supply Paths (Power) (Building Level),Building,1.8518518518518516,1.8518518518518516,1.0,USAFE,AVIANO AB,278254.2399664,12121937.0157117,1470866.0,189,76.5,168
140,"The Zappala Loop and Flight-Line Loop on Area F can be tied. However, neither source can fully power the base. Remaining areas all have single sources.",8.0,Lacking redundant electrical feed,95.0,G32,_ALL INSTALLATION,Installation,Power Distribution,AVIANO AB,ASHE,Resilience Opportunity,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Aviano AB,112,Alternate Supply Paths (Power) (Building Level),Building,1.8518518518518516,1.8518518518518516,1.0,USAFE,AVIANO AB,278254.2399664,12121937.0157117,1470866.0,189,80.75,169
141,"The Zappala Loop and Flight-Line Loop on Area F can be tied. However, neither source can fully power the base. Remaining areas all have single sources.",8.0,Lacking redundant electrical feed,95.0,G34,_ALL INSTALLATION,Installation,Power Distribution,AVIANO AB,ASHE,Resilience Opportunity,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Aviano AB,112,Alternate Supply Paths (Power) (Building Level),Building,1.8518518518518516,1.8518518518518516,1.0,USAFE,AVIANO AB,278254.2399664,12121937.0157117,1470866.0,189,80.75,170
428,Installation substation demand is nearing capacity,39.0,Lacking electrical transmission distribution/connection systems,85.0,BEA1,_ALL INSTALLATION,Installation,Power,BEALE AFB,BAEY,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Beale,112,Alternate Supply Paths (Power) (Building Level),Building,16.281512605042018,32.563025210084035,0.5,ACC,BEALE AFB,299365.360755613,7191994.68007887,3240612.0,274,72.25,171
